userId,beerId,rating,beerName,beerStyle
28,61,4.5,Anchor Porter,American Porter
559,25283,3.5,Double Daddy Imperial India Pale Ale,American Double / Imperial IPA
302,832,2.5,Dundee Original Honey Brown Lager,American Amber / Red Lager
1533,16858,3.0,Thomas Hardy's Ale (2003-2008),Old Ale
105,1286,1.0,Milwaukee's Best Premium,American Adjunct Lager
112,410,4.0,Ruedrich's Red Seal Ale,American Amber / Red Ale
209,49122,4.0,Guinness 250th Anniversary Stout,Irish Dry Stout
321,1836,4.5,La Chouffe,Belgian Strong Pale Ale
1141,10325,3.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
203,2635,3.0,Wexford Irish Cream Ale,Cream Ale
207,3842,4.0,Trappistes Rochefort 6,Belgian Strong Dark Ale
287,13724,4.0,Bell's Batch 6000,American Barleywine
142,924,4.5,Franziskaner Hefe-Weisse Dunkel,Dunkelweizen
252,779,3.5,Weihenstephaner Korbinian,Doppelbock
694,18305,4.0,DreamWeaver Wheat,Hefeweizen
213,61577,4.0,Narragansett Fest,Märzen / Oktoberfest
132,1118,4.5,Chocolate Stout,American Stout
1534,42079,4.0,Gouden Carolus Hopsinjoor,Belgian IPA
447,1331,4.0,Pabst Blue Ribbon (PBR),American Adjunct Lager
216,673,4.0,Rodenbach Grand Cru,Flanders Red Ale
140,60420,3.5,Sierra Nevada Tumbler Autumn Brown Ale,American Brown Ale
287,1444,4.5,Bell's Expedition Stout,Russian Imperial Stout
158,11922,4.5,Titan IPA,American IPA
1,429,4.5,Pilsner Urquell,Czech Pilsener
392,25880,3.5,Imperial Pumpkin Ale,Pumpkin Ale
140,282,3.5,Sierra Nevada Wheat Beer,American Pale Wheat Ale
10097,313,4.0,Harpoon Octoberfest Beer,Märzen / Oktoberfest
132,1118,4.0,Chocolate Stout,American Stout
4,10,4.0,Allagash Dubbel Ale,Dubbel
130,6590,4.0,Hazed & Infused,American Pale Ale (APA)
75,2755,4.0,Pacífico,American Adjunct Lager
203,910,4.5,Abbot Ale,English Pale Ale
1199,21822,4.0,Founders Imperial Stout,Russian Imperial Stout
35,14309,4.0,Samuel Adams Chocolate Bock,Bock
188,2389,3.0,Deuchars IPA,English India Pale Ale (IPA)
263,727,3.0,Aecht Schlenkerla Rauchbier Märzen,Rauchbier
200,630,4.0,Blue Heron Pale Ale,American Pale Ale (APA)
147,1160,4.5,Stone Imperial Russian Stout,Russian Imperial Stout
124,387,3.5,Salvator Doppel Bock,Doppelbock
124,1256,4.5,Paulaner Hefe-Weissbier Naturtrüb,Hefeweizen
209,650,4.0,Guinness Extra Stout (Original),Irish Dry Stout
385,26972,4.0,TREAT (Imperial Chocolate Pumpkin Porter),American Porter
140,276,4.5,Sierra Nevada Pale Ale,American Pale Ale (APA)
710,5757,4.0,Leinenkugel's Oktoberfest,Märzen / Oktoberfest
735,20781,3.5,21st Amendment IPA,American IPA
28,2550,4.0,Anchor Summer Beer,American Pale Wheat Ale
385,23269,3.0,Arctic Rhino Coffee Porter,American Porter
119,431,4.0,Otter Creek Stovepipe Porter,American Porter
220,20445,3.5,Cappuccino Stout,American Double / Imperial Stout
385,18093,4.0,Arctic Devil Barley Wine,English Barleywine
63,195,3.5,Mirror Pond Pale Ale,American Pale Ale (APA)
287,2010,4.0,Bell's Java Stout,American Double / Imperial Stout
48,1631,4.0,Augustijn Ale,Tripel
1549,1157,4.0,Honker's Ale,English Bitter
29,28900,4.5,Spring Heat Spiced Wheat,Witbier
1199,24905,4.0,Founders Curmudgeon (Old Ale),Old Ale
430,18698,3.5,Kentucky Bourbon Barrel Ale,American Strong Ale
3120,32286,3.5,Nelson,American IPA
10099,18862,4.5,Burton Baton,American Double / Imperial IPA
256,1670,3.5,Indica India Pale Ale,American IPA
287,1206,4.0,Bell's Pale Ale,American Pale Ale (APA)
418,30625,3.5,Twin Sisters Double IPA,American Double / Imperial IPA
68,35754,3.5,Double Dog Double Pale Ale,American Double / Imperial IPA
306,1212,4.5,Blue Moon Belgian White,Witbier
18149,38530,4.5,Red Poppy Ale,Flanders Red Ale
220,44896,4.5,New Dogtown Pale Ale,American Pale Ale (APA)
22,33,3.0,Maudite,Belgian Strong Dark Ale
13307,29688,3.5,Cascade Single Hop IPA,American IPA
22,33,4.0,Maudite,Belgian Strong Dark Ale
423,39621,4.0,The Sixth Glass,Quadrupel (Quad)
192,607,3.5,Fat Tire Amber Ale,American Amber / Red Ale
12142,245,4.0,Fraoch Heather Ale,Scottish Gruit / Ancient Herbed Ale
696,15589,4.0,Thomas Hooker Liberator Doppelbock,Doppelbock
30,15619,4.5,The Beast Grand Cru,Belgian Strong Dark Ale
1549,47692,4.0,Night Stalker,American Double / Imperial Stout
1199,17538,3.0,Founders Devil Dancer,American Double / Imperial IPA
169,449,3.0,Stella Artois,Euro Pale Lager
342,639,4.0,Newcastle Brown Ale,English Brown Ale
694,2619,3.5,Tröegs Pale Ale,American Pale Ale (APA)
29,5727,2.5,O'Doul's,Low Alcohol Beer
388,3659,4.5,Cantillon Lou Pepe - Kriek,Lambic - Fruit
99,321,4.5,Saranac Black Forest,Schwarzbier
1471,39129,4.0,Dark Horse Perkulator Coffee Dopplebock,Doppelbock
345,24759,4.5,V-Saison,Saison / Farmhouse Ale
4,40051,4.0,Allagash Black,Belgian Strong Dark Ale
10099,1079,3.5,Shelter Pale Ale,American Pale Ale (APA)
9629,54838,4.5,The Liberator,American Double / Imperial IPA
5316,36188,3.0,LTD Series - 02,Maibock / Helles Bock
323,41012,3.5,Ola Dubh Special Reserve 16,Old Ale
3818,31503,4.5,Big Red (Imperial Red),American Amber / Red Ale
173,45936,4.5,Cherry Adam From The Wood,Old Ale
2743,22505,4.0,Green Flash West Coast I.P.A.,American IPA
35,103,4.5,Samuel Adams Summer Ale,American Pale Wheat Ale
4,21363,4.5,Allagash Odyssey,Belgian Strong Dark Ale
209,752,4.5,Guinness Foreign Extra Stout,Foreign / Export Stout
652,16062,4.0,Brewer's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
196,620,4.0,Affligem Blond,Belgian Strong Pale Ale
16866,43889,4.5,Hottenroth Berliner Weisse,Berliner Weissbier
10707,21674,4.0,Trader Joe's Vienna Style Lager,Vienna Lager
357,58731,3.5,668 The Neighbor Of The Beast,Belgian Strong Pale Ale
147,66268,3.0,Stone Old Guardian Barley Wine Style Ale 2011,American Barleywine
10099,199,5.0,Immort Ale,American Strong Ale
811,25516,3.5,Highland Tasgall Ale,Scotch Ale / Wee Heavy
10099,2093,4.0,90 Minute IPA,American Double / Imperial IPA
140,40492,2.5,Sierra Nevada ESB (Early Spring Beer),Extra Special / Strong Bitter (ESB)
863,7971,5.0,Pliny The Elder,American Double / Imperial IPA
1199,35036,4.0,Founders Backwoods Bastard,Scotch Ale / Wee Heavy
141,185,4.0,Smuttynose Imperial Stout (Big Beer Series),Russian Imperial Stout
16866,65862,4.0,Collaboration Series: Marrón Acidifié,Flanders Oud Bruin
132,702,3.0,Juniper Pale Ale,Herbed / Spiced Beer
22,34,4.0,La Fin Du Monde,Tripel
7730,14505,3.5,God Jul,English Porter
187,36583,3.5,Lindemans Apple,Lambic - Fruit
262,63227,4.0,He'Brew Jewbelation Vertical (Rye Whiskey Barrel Aged Blend),American Strong Ale
413,53266,4.5,Pursuit Of Hoppiness,American Amber / Red Ale
575,918,2.0,Foster's Lager,American Adjunct Lager
73,1792,4.5,Great Lakes Nosferatu,American Strong Ale
30,34877,4.0,Collaboration Not Litigation Ale,Belgian Strong Dark Ale
290,3425,4.5,Schöfferhofer Hefeweizen,Hefeweizen
13837,30679,3.5,Hopalicious,American Pale Ale (APA)
345,1008,4.5,Moonglow Weizenbock,Weizenbock
1805,32523,3.0,Magnumus Ete Tomahawkus ESB³,Extra Special / Strong Bitter (ESB)
4,16909,3.5,Allagash Curieux (Bourbon Barrel-Aged Tripel),Tripel
158,42723,4.0,Espresso Oak Aged Yeti Imperial Stout,American Double / Imperial Stout
898,25755,3.0,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
3818,40058,4.5,Choklat,American Double / Imperial Stout
863,7971,5.0,Pliny The Elder,American Double / Imperial IPA
26,1159,4.0,Robert The Bruce Scottish Ale,Scottish Ale
23973,5815,3.5,Frye's Leap India Pale Ale,American IPA
23495,36378,4.0,Professor Fritz Briem 1809 Berliner Weisse,Berliner Weissbier
263,727,1.5,Aecht Schlenkerla Rauchbier Märzen,Rauchbier
7375,32041,4.0,Squatters IPA,American IPA
141,16403,5.0,"Smuttynose IPA ""Finest Kind""",American IPA
335,8322,4.5,New Holland The Poet,Oatmeal Stout
68,37014,4.0,Woody Creek White,Witbier
45,74,4.5,Post Road Pumpkin Ale,Pumpkin Ale
1432,55619,4.5,Dark Apparition - Bourbon Barrel Aged,Russian Imperial Stout
565,2060,4.0,Michigan Brewing Majestic Nut Brown Ale,English Brown Ale
590,1963,4.5,Spotted Cow,Cream Ale
196,157,4.0,Affligem Dubbel,Dubbel
14952,48782,5.0,Coffeehouse Stout,Milk / Sweet Stout
193,611,4.5,Hop Ottin' IPA,American IPA
402,1192,4.0,Dominion Oak Barrel Stout,American Stout
3818,43738,4.0,Krampus (Imperial Helles Lager),American Double / Imperial Pilsner
259,39286,4.0,Christmas Ale,Belgian Strong Dark Ale
287,1093,4.0,Two Hearted Ale,American IPA
147,66037,4.0,Highway 78 Scotch Ale,Scotch Ale / Wee Heavy
22,3523,4.0,Éphémère (Apple),Fruit / Vegetable Beer
13014,72373,4.0,Five,American Wild Ale
35,68399,3.5,Latitude 48 Deconstructed IPA - Ahtanum,American IPA
1471,22381,4.5,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
4,448,4.0,Allagash Tripel Ale,Tripel
273,1493,5.0,Sweetwater IPA,American IPA
13014,33127,5.0,Darkness,Russian Imperial Stout
10397,28792,3.5,Route 113 India Pale Ale,American IPA
26,1558,4.5,Dreadnaught IPA,American Double / Imperial IPA
75,667,4.0,Negra Modelo,Munich Dunkel Lager
18134,28712,4.0,Late Harvest Autumn Ale,American Amber / Red Ale
140,67106,4.0,Ovila Abbey Dubbel,Dubbel
12516,8023,3.5,Siberian Night Imperial Stout,Russian Imperial Stout
141,46970,4.0,Smuttynose Gravitation (Big Beer Series),Quadrupel (Quad)
646,22181,4.0,O'Hara's Irish Red,Irish Red Ale
256,1670,3.5,Indica India Pale Ale,American IPA
148,1163,4.0,Belhaven Scottish Ale,Scottish Ale
141,16403,3.0,"Smuttynose IPA ""Finest Kind""",American IPA
147,4083,4.5,Stone Ruination IPA,American Double / Imperial IPA
141,188,4.0,Smuttynose Maibock (Big Beer Series),Maibock / Helles Bock
710,36010,5.0,Leinenkugel's Summer Shandy,Fruit / Vegetable Beer
4,16909,3.5,Allagash Curieux (Bourbon Barrel-Aged Tripel),Tripel
252,35625,4.5,Weihenstephaner Vitus,Weizenbock
17981,58685,4.0,110K+OT Batch #3 - The Other West Coast IPA,American Double / Imperial IPA
395,29687,3.0,Jefferson's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
321,1836,4.0,La Chouffe,Belgian Strong Pale Ale
147,30928,4.0,Stone 06.06.06 Vertical Epic Ale,Belgian Strong Dark Ale
10099,6533,4.0,Olde School Barleywine,American Barleywine
418,25645,3.0,Haystack Wheat,Hefeweizen
579,36594,3.0,Wailua Wheat,American Pale Wheat Ale
105,2295,4.0,Miller High Life Light,Light Lager
4686,2011,3.0,Hofbräu Oktoberfestbier,Märzen / Oktoberfest
178,25063,4.0,J.W. Lees Harvest Ale (Port Cask),English Barleywine
1534,4106,2.0,Gouden Carolus Classic,Belgian Strong Dark Ale
1471,6227,3.5,Dark Horse Tres Blueberry Stout,American Stout
345,1002,5.0,Victory Lager,Munich Helles Lager
220,2533,3.5,Hairy Eyeball Ale,American Strong Ale
140,54089,3.5,Life & Limb,American Strong Ale
784,2850,3.5,Headless Man Amber Alt,Altbier
610,2751,4.5,Racer 5 India Pale Ale,American IPA
3818,40058,4.0,Choklat,American Double / Imperial Stout
158,145,4.0,Wild Raspberry Ale,Fruit / Vegetable Beer
30,4072,4.0,Salvation,Belgian Strong Pale Ale
35,68396,3.5,Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh,American IPA
156,117,2.5,Maple Nut Brown Ale,American Brown Ale
10097,44755,4.0,Harpoon Leviathan - Imperial IPA,American Double / Imperial IPA
35,108,3.5,Samuel Adams Cherry Wheat,Fruit / Vegetable Beer
392,6073,4.5,Merry Monks' Ale,Tripel
321,1581,4.0,McChouffe,Belgian Strong Dark Ale
9897,18975,3.5,Oro De Calabaza,Bière de Garde
345,61351,3.5,Saison Du BUFF,Saison / Farmhouse Ale
148,1163,4.5,Belhaven Scottish Ale,Scottish Ale
1,429,4.0,Pilsner Urquell,Czech Pilsener
323,41037,4.5,Ola Dubh Special Reserve 12,Old Ale
610,3158,4.0,Hop Rod Rye,Rye Beer
306,1212,3.5,Blue Moon Belgian White,Witbier
202,656,4.5,Tripel Karmeliet,Tripel
72,37774,4.5,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
672,1853,4.5,Hevelius Kaper,Euro Strong Lager
39,1361,4.5,Ayinger Oktober Fest-Märzen,Märzen / Oktoberfest
45,836,4.0,Brooklyn Ale / Pennant Ale '55,English Pale Ale
4,40051,4.0,Allagash Black,Belgian Strong Dark Ale
877,20889,3.5,River Horse Tripel Horse,Tripel
35,14309,3.5,Samuel Adams Chocolate Bock,Bock
30,1490,4.0,Hog Heaven Barley Wine,American Barleywine
345,1012,3.0,St. Victorious,Doppelbock
13014,46849,4.5,Abrasive Ale,American Double / Imperial IPA
345,1013,4.0,Storm King Stout,Russian Imperial Stout
35,56400,4.0,Samuel Adams Wee Heavy (Imperial Series),Scotch Ale / Wee Heavy
3818,57908,3.5,2XIPA,American Double / Imperial IPA
2974,799,4.0,Radeberger Pilsner,German Pilsener
72,224,4.5,Schneider Aventinus,Weizenbock
222,695,5.0,Duvel,Belgian Strong Pale Ale
132,1173,3.5,Santa's Private Reserve Ale,American Amber / Red Ale
5318,33467,4.0,High Tide Fresh Hop IPA,American IPA
142,924,3.5,Franziskaner Hefe-Weisse Dunkel,Dunkelweizen
147,92,4.0,Arrogant Bastard Ale,American Strong Ale
42,16506,4.5,Ommegang Witte,Witbier
392,5970,4.0,Autumn Fest,American Amber / Red Ale
207,1696,4.0,Trappistes Rochefort 8,Dubbel
1199,11757,4.5,Founders Breakfast Stout,American Double / Imperial Stout
694,3677,4.0,Tröegs Rugged Trail Nut Brown Ale,English Brown Ale
63,44409,5.0,The Dissident,Flanders Oud Bruin
1805,37201,4.0,Rock Art IPA (II),American Double / Imperial IPA
207,1696,5.0,Trappistes Rochefort 8,Dubbel
636,5586,4.0,Oudbeitje Lambic,Lambic - Fruit
7730,14314,4.0,Porter,English Porter
107,7904,3.5,Millstream Schokolade Bock,Bock
1549,50276,4.0,Fleur,Belgian Pale Ale
753,2584,4.5,Troublette,Witbier
158,49374,4.0,Colette Farmhouse Ale,Saison / Farmhouse Ale
39,132,4.5,Ayinger Bräu Weisse,Hefeweizen
158,21451,4.5,HotShot ESB,Extra Special / Strong Bitter (ESB)
220,2264,3.5,Brown Shugga',American Strong Ale
335,14954,4.0,New Holland Pilgrim's Dole,Wheatwine
357,57259,4.0,Gandhi-Bot Double IPA,American Double / Imperial IPA
180,1385,4.5,Delirium Tremens,Belgian Strong Pale Ale
5318,33467,4.5,High Tide Fresh Hop IPA,American IPA
20672,52041,4.0,Osiris Pale Ale,American Pale Ale (APA)
898,25755,4.0,Heavy Seas - Loose Cannon (Hop3 Ale),American IPA
3120,12068,4.5,Exponential Hoppiness,American Double / Imperial IPA
95,280,4.0,Löwenbräu Original,Munich Helles Lager
180,1421,4.0,Delirium Nocturnum,Belgian Strong Dark Ale
30,60838,4.0,Joe's Premium American Pilsner,American Pale Lager
5318,33467,4.5,High Tide Fresh Hop IPA,American IPA
3,5,4.0,Amber,Vienna Lager
13307,41009,4.0,All Others Pale,American Pale Ale (APA)
1199,48911,2.5,Founders Cerise,Fruit / Vegetable Beer
16866,44932,4.0,Autumn Maple,Fruit / Vegetable Beer
202,7661,4.5,DeuS (Brut Des Flandres),Bière de Champagne / Bière Brut
1084,3245,3.0,Mythos Hellenic Lager Beer,Euro Pale Lager
3818,38394,4.0,Pumking,Pumpkin Ale
179,581,4.5,Snake River Lager,Vienna Lager
48,1631,4.0,Augustijn Ale,Tripel
35,104,3.5,Samuel Adams Boston Lager,Vienna Lager
22,34,4.5,La Fin Du Monde,Tripel
13307,33670,4.5,Stateside IPA,American IPA
590,73216,4.0,Thumbprint Chocolate Abbey,Dubbel
10099,1180,3.5,Raison D'etre,Belgian Strong Dark Ale
29,670,3.0,Busch Beer,American Adjunct Lager
30,3295,4.0,Old Jubilation,Old Ale
192,47558,3.5,Lips Of Faith - Dark Kriek,American Wild Ale
147,8951,4.0,Oaked Arrogant Bastard Ale,American Strong Ale
10097,311,2.0,Harpoon IPA,American IPA
17981,46365,4.5,Guava Grove Saison,Saison / Farmhouse Ale
60,176,4.0,Benchwarmer Porter,English Porter
22,34,4.0,La Fin Du Monde,Tripel
29,327,3.5,Michelob Pale Ale,English Pale Ale
140,276,5.0,Sierra Nevada Pale Ale,American Pale Ale (APA)
610,3158,5.0,Hop Rod Rye,Rye Beer
735,20781,4.0,21st Amendment IPA,American IPA
26,9478,4.0,Gumballhead,American Pale Wheat Ale
410,2680,3.0,Iron City Beer,American Adjunct Lager
392,49891,3.5,Unfiltered Double Simcoe IPA,American Double / Imperial IPA
215,2512,4.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
68,35754,4.5,Double Dog Double Pale Ale,American Double / Imperial IPA
3818,36179,4.0,Hoppe (Imperial Extra Pale Ale),American Double / Imperial IPA
321,1836,4.0,La Chouffe,Belgian Strong Pale Ale
142,582,2.0,Spaten Oktoberfestbier Ur-Märzen,Märzen / Oktoberfest
215,1346,4.0,Chimay Tripel (White),Tripel
132,1173,3.5,Santa's Private Reserve Ale,American Amber / Red Ale
10097,47779,3.5,Harpoon Catamount Maple Wheat (100 Barrel Series #26),American Pale Wheat Ale
401,1967,1.0,Baltika #9 Extra (Strong),Euro Strong Lager
220,916,3.5,Lagunitas IPA,American IPA
2447,31763,4.5,Islander IPA,American IPA
1923,6355,4.0,Uerige Altbier (Classic),Altbier
209,754,1.5,Guinness Draught,Irish Dry Stout
105,332,1.0,Miller Lite,Light Lager
735,20781,4.5,21st Amendment IPA,American IPA
898,50530,3.5,Heavy Seas - Big DIPA,American Double / Imperial IPA
418,2654,2.5,Left Hand Imperial Stout,Russian Imperial Stout
10707,54696,2.0,Trader Joe's 2009 Vintage Ale,Belgian Strong Dark Ale
743,21324,3.5,Hop Hog India Pale Ale,American IPA
738,15278,3.5,Fantôme Black Ghost,Belgian Strong Dark Ale
215,2512,4.0,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
345,1005,4.0,HopDevil Ale,American IPA
3268,7675,3.5,Smoke (Smoked Porter),American Porter
697,7728,2.5,Hitachino Nest Extra High (XH),Belgian Strong Dark Ale
10099,6260,2.5,Punkin Ale,Pumpkin Ale
1627,12051,4.5,Raven's Eye Imperial Stout,Russian Imperial Stout
33,40569,4.0,Berkshire Bourbon Barrel Imperial Stout,American Double / Imperial Stout
200,641,4.0,Eye of the Hawk,American Strong Ale
220,35738,4.0,Hop Stoopid,American Double / Imperial IPA
450,1481,3.5,India Pale Ale,English India Pale Ale (IPA)
418,1251,3.0,Black Jack Porter,English Porter
11036,62872,1.0,Olde Rabbit's Foot,American Double / Imperial Stout
454,1569,4.5,Arcadia Starboard Stout,Oatmeal Stout
458,2299,4.0,Brewhouse Brown Ale,English Brown Ale
169,449,4.0,Stella Artois,Euro Pale Lager
147,88,4.5,Stone IPA (India Pale Ale),American IPA
63,70102,3.5,Black Butte XXIII,American Porter
590,47733,3.5,Unplugged Iced Barleywine,English Barleywine
1471,7697,4.5,Dark Horse Fore Smoked Stout,Smoked Beer
402,1192,4.0,Dominion Oak Barrel Stout,American Stout
35,21300,3.5,Samuel Adams Black Lager,Schwarzbier
10099,2093,4.0,90 Minute IPA,American Double / Imperial IPA
147,72138,4.0,Stone 15th Anniversary Escondidian Imperial Black IPA,American Black Ale
703,2434,3.5,Erdinger Weissbier,Hefeweizen
7781,14218,4.0,Sünner Kölsch,Kölsch
181,3732,2.5,Gale's Prize Old Ale,Old Ale
42,16506,3.0,Ommegang Witte,Witbier
470,2138,4.0,Leffe Radieuse,Belgian Strong Dark Ale
99,1464,4.0,Saranac India Pale Ale,American IPA
3818,40058,5.0,Choklat,American Double / Imperial Stout
215,1346,4.5,Chimay Tripel (White),Tripel
637,1717,4.5,Saison Dupont,Saison / Farmhouse Ale
784,35201,4.5,The Devil Made Me Do It! Coffee Imperial Oatmeal Porter,American Porter
1628,8543,4.0,Southampton Imperial Baltic Porter,Baltic Porter
35,846,4.0,Samuel Adams Scotch Ale,Scotch Ale / Wee Heavy
6372,14625,3.0,Z Lager,Rauchbier
266,29078,3.5,Steelhead Double India Pale Ale,American Double / Imperial IPA
173,944,3.5,Ruth,American Pale Ale (APA)
147,69363,3.5,Stone Belgo Anise Imperial Russian Stout,Russian Imperial Stout
158,1446,4.0,Hibernation Ale,Old Ale
18,4355,3.0,Trafalgar India Pale Ale,English India Pale Ale (IPA)
132,60094,5.0,John John Juniper,Herbed / Spiced Beer
694,15881,4.0,Tröegs Nugget Nectar,American Amber / Red Ale
105,580,4.5,Miller High Life,American Adjunct Lager
418,1675,4.0,Jackman's American Pale Ale,American Pale Ale (APA)
8,45454,4.0,Brrr,Winter Warmer
345,1005,4.0,HopDevil Ale,American IPA
863,22790,4.0,Blind Pig IPA,American IPA
39,133,4.0,Ayinger Jahrhundert Bier,Dortmunder / Export Lager
18149,42491,4.5,Inferno Ale,Belgian Strong Pale Ale
1199,7348,4.5,Founders Porter,American Porter
17282,44713,4.0,IPA,American IPA
30,23042,4.5,Karma,Belgian Pale Ale
590,20014,5.0,Apple Ale,Fruit / Vegetable Beer
259,7879,4.5,St. Bernardus Witbier,Witbier
236,22781,4.0,Offshore India Pale Ale,American IPA
203,637,4.0,Old Speckled Hen,English Pale Ale
33,10804,3.0,Gold Spike Ale,Kölsch
220,74986,4.0,Lagunitas Sucks Holiday Ale,American Double / Imperial IPA
12516,8023,4.5,Siberian Night Imperial Stout,Russian Imperial Stout
215,2512,3.5,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale
2743,22505,4.5,Green Flash West Coast I.P.A.,American IPA
200,39588,3.5,Special Edition - Imperial IPA,American Double / Imperial IPA
1199,48911,4.0,Founders Cerise,Fruit / Vegetable Beer
215,1346,4.0,Chimay Tripel (White),Tripel
140,54089,4.0,Life & Limb,American Strong Ale
28,45537,3.0,Our Special Ale 2008 (Anchor Christmas Ale),Winter Warmer
68,205,3.5,Snake Dog IPA,American IPA
10099,1153,2.0,Chicory Stout,American Stout
29,2544,3.0,ZiegenBock Amber,American Amber / Red Lager
209,754,4.0,Guinness Draught,Irish Dry Stout
28,63,4.0,Anchor Steam Beer,California Common / Steam Beer
9790,32180,4.5,Duck-Rabbit Baltic Porter,Baltic Porter
2210,38180,4.0,Union Jack India Pale Ale,American IPA
140,279,2.5,Sierra Nevada Porter,American Porter
81,246,3.5,Heineken Lager Beer,Euro Pale Lager
26,1158,4.5,Pride & Joy Mild Ale,American Pale Ale (APA)
696,12323,4.0,Thomas Hooker Octoberfest Lager,Märzen / Oktoberfest
113,37400,4.5,Samuel Smith's Organic Cherry Fruit Beer,Fruit / Vegetable Beer
2372,53146,3.5,Terrapin Pumpkinfest,Fruit / Vegetable Beer
209,34781,4.0,Guinness Draught  Extra Cold,Irish Dry Stout
10099,3951,4.0,ApriHop,American IPA
140,40492,4.0,Sierra Nevada ESB (Early Spring Beer),Extra Special / Strong Bitter (ESB)
10099,6533,4.0,Olde School Barleywine,American Barleywine
103,1894,4.0,Druid Fluid,American Barleywine
262,42380,4.0,He'Brew Rejewvenator (Year Of The Fig) 2008,American Strong Ale
35,20564,4.0,Samuel Adams Holiday Porter,American Porter
68,35754,4.5,Double Dog Double Pale Ale,American Double / Imperial IPA
147,43491,4.5,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
313,1545,5.0,Trappist Westvleteren 12,Quadrupel (Quad)
66,202,3.5,Einbecker Mai-Ur-Bock,Maibock / Helles Bock
35,103,4.0,Samuel Adams Summer Ale,American Pale Wheat Ale
173,459,3.5,Fred,American Strong Ale
3818,28577,2.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
96,60620,3.5,Hex,American Amber / Red Ale
13014,46849,4.0,Abrasive Ale,American Double / Imperial IPA
718,2481,3.0,Petrus Winterbier,Belgian Dark Ale
262,30970,4.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
863,38094,4.5,Toronado 20th Anniversary Ale,American Wild Ale
193,611,3.5,Hop Ottin' IPA,American IPA
1199,17538,2.5,Founders Devil Dancer,American Double / Imperial IPA
13302,28751,2.5,Porkslap Pale Ale,American Pale Ale (APA)
2807,40466,3.5,Dominus Vobiscum Lupulus,Belgian IPA
296,838,4.0,St. Peter's Old-Style Porter,English Porter
18149,30423,4.0,Avant Garde,Bière de Garde
392,18199,5.0,Insanity,English Barleywine
9897,39267,3.0,Noel De Calabaza,Belgian Strong Dark Ale
10557,21113,3.5,Saison D'Erpe-Mere,Saison / Farmhouse Ale
1199,34146,4.5,Founders Double Trouble,American Double / Imperial IPA
147,90,4.0,Stone Smoked Porter,American Porter
73,42571,3.5,Great Lakes Imperial Dortmunder,Dortmunder / Export Lager
263,727,3.5,Aecht Schlenkerla Rauchbier Märzen,Rauchbier
26,47530,4.5,Popskull,American Brown Ale
68,52855,4.0,Raging Bitch Belgian-Style IPA,Belgian IPA
388,1632,3.5,Cantillon Kriek 100% Lambic,Lambic - Fruit
18968,3649,3.5,Jolly Scot Scottish Ale,Scottish Ale
16206,41877,3.0,Walt Wit,Witbier
3818,43687,4.0,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
35,2684,4.0,Samuel Adams Honey Porter,English Porter
42,142,3.5,Ommegang (Abbey Ale),Dubbel
743,21324,4.0,Hop Hog India Pale Ale,American IPA
73,226,4.5,Great Lakes Edmund Fitzgerald Porter,American Porter
208,646,5.0,Westmalle Trappist Tripel,Tripel
700,2018,4.0,The Immortal IPA,American IPA
18134,13906,4.0,Winterhook Winter Ale,Winter Warmer
470,2137,4.0,Leffe Blonde,Belgian Pale Ale
559,25283,3.5,Double Daddy Imperial India Pale Ale,American Double / Imperial IPA
113,572,4.5,"Samuel Smith's, The Famous Taddy Porter",English Porter
13371,31551,4.0,Wynona's Big Brown Ale,American Brown Ale
590,35281,4.0,Stone Soup,Belgian Pale Ale
147,56068,4.5,Stone Old Guardian Barley Wine Style Ale 2010,American Barleywine
1628,9755,4.5,Double White Ale,Witbier
5074,10730,5.0,Steam Engine Lager,California Common / Steam Beer
75,667,4.5,Negra Modelo,Munich Dunkel Lager
220,1373,4.0,Lagunitas Imperial Stout,Russian Imperial Stout
863,9474,5.0,Temptation,American Wild Ale
140,48434,4.0,Sierra Nevada Kellerweis Hefeweizen,Hefeweizen
1170,4582,4.0,Wheat Ale,Witbier
142,1944,4.0,Spaten Münchner Hell (Premium Lager),Munich Helles Lager
209,650,4.0,Guinness Extra Stout (Original),Irish Dry Stout
192,29675,2.5,Skinny Dip,American Blonde Ale
139,52248,5.0,Shipyard Smashed Pumpkin (Pugsley's Signature Series),Pumpkin Ale
220,35738,4.0,Hop Stoopid,American Double / Imperial IPA
355,7102,2.0,San Miguel Dark Lager,Euro Dark Lager
10099,1180,4.5,Raison D'etre,Belgian Strong Dark Ale
